Date,Time,Temp
9/6/01,11:00,7.92
9/6/01,11:30,7.92
9/6/01,12:00,7.45
9/6/01,12:30,7.45
9/6/01,13:00,8.07
9/6/01,13:30,8.07
9/6/01,14:00,7.76
9/6/01,14:30,7.76
9/6/01,15:00,7.76
9/6/01,15:30,7.92
9/6/01,16:00,8.23
9/6/01,16:30,7.76
9/6/01,17:00,7.76
9/6/01,17:30,8.07
9/6/01,18:00,8.38
9/6/01,18:30,8.23
9/6/01,19:00,8.23
9/6/01,19:30,8.53
9/6/01,20:00,7.92
9/6/01,20:30,7.92
9/6/01,21:00,8.07
9/6/01,21:30,7.92
9/6/01,22:00,7.92
9/6/01,22:30,8.07
9/6/01,23:00,7.45
9/6/01,23:30,7.29
9/7/01,0:00,7.45
9/7/01,0:30,7.29
9/7/01,1:00,7.45
9/7/01,1:30,7.6
9/7/01,2:00,7.76
9/7/01,2:30,7.6
9/7/01,3:00,7.6
9/7/01,3:30,7.92
9/7/01,4:00,8.23
9/7/01,4:30,9.15
9/7/01,5:00,9.3
9/7/01,5:30,8.84
9/7/01,6:00,8.23
9/7/01,6:30,8.23
9/7/01,7:00,9.3
9/7/01,7:30,7.92
9/7/01,8:00,7.6
9/7/01,8:30,7.92
9/7/01,9:00,8.69
9/7/01,9:30,8.84
9/7/01,10:00,7.6
9/7/01,10:30,7.45
9/7/01,11:00,7.45
9/7/01,11:30,7.45
9/7/01,12:00,7.29
9/7/01,12:30,7.14
9/7/01,13:00,7.29
9/7/01,13:30,7.76
9/7/01,14:00,7.45
9/7/01,14:30,7.76
9/7/01,15:00,8.23
9/7/01,15:30,7.45
9/7/01,16:00,7.76
9/7/01,16:30,8.38
9/7/01,17:00,8.23
9/7/01,17:30,7.92
9/7/01,18:00,8.69
9/7/01,18:30,8.07
9/7/01,19:00,8.38
9/7/01,19:30,8.84
9/7/01,20:00,9.93
9/7/01,20:30,9.46
9/7/01,21:00,7.6
9/7/01,21:30,7.76
9/7/01,22:00,7.76
9/7/01,22:30,7.76
9/7/01,23:00,7.76
9/7/01,23:30,7.6
9/8/01,0:00,7.29
9/8/01,0:30,7.29
9/8/01,1:00,7.14
9/8/01,1:30,7.14
9/8/01,2:00,7.14
9/8/01,2:30,6.82
9/8/01,3:00,6.82
9/8/01,3:30,6.82
9/8/01,4:00,7.14
9/8/01,4:30,7.14
9/8/01,5:00,7.6
9/8/01,5:30,8.38
9/8/01,6:00,8.07
9/8/01,6:30,8.38
9/8/01,7:00,8.38
9/8/01,7:30,8.69
9/8/01,8:00,8.07
9/8/01,8:30,8.07
9/8/01,9:00,8.38
9/8/01,9:30,7.92
9/8/01,10:00,8.38
9/8/01,10:30,9.3
9/8/01,11:00,7.92
9/8/01,11:30,7.6
9/8/01,12:00,7.29
9/8/01,12:30,7.14
9/8/01,13:00,7.29
9/8/01,13:30,6.98
9/8/01,14:00,6.98
9/8/01,14:30,6.98
9/8/01,15:00,7.14
9/8/01,15:30,7.29
9/8/01,16:00,7.29
9/8/01,16:30,7.14
9/8/01,17:00,7.14
9/8/01,17:30,8.07
9/8/01,18:00,7.92
9/8/01,18:30,7.76
9/8/01,19:00,7.76
9/8/01,19:30,8.07
9/8/01,20:00,8.23
9/8/01,20:30,8.23
9/8/01,21:00,8.38
9/8/01,21:30,8.07
9/8/01,22:00,8.07
9/8/01,22:30,8.38
9/8/01,23:00,8.38
