Date,Time,Temp
6/11/02,12:00,7.01
6/11/02,12:30,6.7
6/11/02,13:00,7.32
6/11/02,13:30,6.86
6/11/02,14:00,7.17
6/11/02,14:30,7.01
6/11/02,15:00,6.7
6/11/02,15:30,8.25
6/11/02,16:00,7.17
6/11/02,16:30,7.32
6/11/02,17:00,7.79
6/11/02,17:30,7.94
6/11/02,18:00,8.87
6/11/02,18:30,7.79
6/11/02,19:00,7.79
6/11/02,19:30,7.79
6/11/02,20:00,8.56
6/11/02,20:30,8.1
6/11/02,21:00,7.01
6/11/02,21:30,7.63
6/11/02,22:00,6.86
6/11/02,22:30,7.32
6/11/02,23:00,7.17
6/11/02,23:30,9.8
6/12/02,0:00,8.25
6/12/02,0:30,9.34
6/12/02,1:00,11.67
6/12/02,1:30,11.82
6/12/02,2:00,11.05
6/12/02,2:30,11.82
6/12/02,3:00,11.82
6/12/02,3:30,11.82
6/12/02,4:00,11.82
6/12/02,4:30,11.82
6/12/02,5:00,11.67
6/12/02,5:30,11.67
6/12/02,6:00,11.67
6/12/02,6:30,11.67
6/12/02,7:00,11.67
6/12/02,7:30,11.2
6/12/02,8:00,11.67
6/12/02,8:30,11.82
6/12/02,9:00,11.51
6/12/02,9:30,10.74
6/12/02,10:00,10.74
6/12/02,10:30,8.56
6/12/02,11:00,8.1
6/12/02,11:30,7.79
6/12/02,12:00,7.94
6/12/02,12:30,8.1
6/12/02,13:00,8.72
6/12/02,13:30,10.58
6/12/02,14:00,10.12
6/12/02,14:30,10.27
6/12/02,15:00,10.58
6/12/02,15:30,11.36
6/12/02,16:00,11.67
6/12/02,16:30,11.98
6/12/02,17:00,12.13
6/12/02,17:30,12.13
6/12/02,18:00,12.13
6/12/02,18:30,11.98
6/12/02,19:00,11.51
6/12/02,19:30,11.82
6/12/02,20:00,11.82
6/12/02,20:30,11.51
6/12/02,21:00,11.67
6/12/02,21:30,10.58
6/12/02,22:00,10.58
6/12/02,22:30,10.74
6/12/02,23:00,10.58
6/12/02,23:30,10.43
6/13/02,0:00,10.89
6/13/02,0:30,11.05
6/13/02,1:00,11.82
6/13/02,1:30,11.67
6/13/02,2:00,11.82
6/13/02,2:30,11.82
6/13/02,3:00,11.82
6/13/02,3:30,11.67
6/13/02,4:00,11.67
6/13/02,4:30,11.67
6/13/02,5:00,11.67
6/13/02,5:30,11.67
6/13/02,6:00,11.67
6/13/02,6:30,11.67
6/13/02,7:00,11.67
6/13/02,7:30,11.67
6/13/02,8:00,11.67
